time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,Res_3851,Res_52,Res_tot
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Type of placement,Special - academy/free school,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Type of placement,Special - independent,0,3,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Type of placement,Special - LA maintained,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Type of placement,Special - non-maintained,0,2,2
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Type of placement,Special - total,0,5,5
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,All residential placements,All residential placements,9,2,11
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 10,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 11,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 12,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 13,2,1,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 14,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 15,3,0,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 16,2,1,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 17,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 18,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 19,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 20 and over,2,0,2
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 3,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 4,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 5,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 6,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 7,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 8,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Child or young persons age,age 9,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Any other ethnic group,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Asian - Any other Asian background,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Asian - Bangladeshi,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Asian - Chinese,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Asian - Indian,0,1,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Asian - Pakistani,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Black - Any other Black background,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Black - Black African,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Black - Black Caribbean,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Mixed - Any other Mixed background,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Mixed - White and Asian,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Mixed - White and Black African,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Mixed - White and Black Caribbean,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,Unclassified,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,White - Any other White background,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,White - Gypsy/Roma,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,White - Irish,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,White - Traveller of Irish heritage,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Ethnicity,White - White British,6,1,7
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Sex,Female,2,0,2
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Sex,Male,7,2,9
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,AP/PRU - academy,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,AP/PRU - free school,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,AP/PRU - total,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - elective home education,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - NEET,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - not in education or training (compulsory school age),0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - not in education or training (notice to cease issued),0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - not in education or training (other),0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - other arrangements by LA,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - other placement settings,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - total,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Educated elsewhere - Welsh establishment,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,FE - general FE and tertiary colleges,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,FE - specialist post-16 institutions,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,FE - total,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - academy,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - academy (resourced provision),0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - free school,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - independent,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - LA maintained,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Mainstream - total,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Non-maintained early years,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Placement not recorded,0,0,0
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - academy/free school,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - independent,1,2,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - LA maintained,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - non-maintained,4,0,4
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Type of placement,Special - total,7,2,9
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,All residential placements,All residential placements,41,26,67
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 10,1,2,3
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 11,1,0,1
202425,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Child or young persons age,age 12,1,2,3
